created_link,title,category,keywords,source_link,
https://stock.adobe.com/243414942,Merry four colleagues brainstorming,People,"job, businessperson, professional, interaction, work, male, business, colleague, man, team, leader, achievement, hr, goal, career, communication, employee, motivation, success, manager, successful, collaboration, cooperation, interpersonal, workplace, opportunity, confident, profession, growth, discussion, qualification, adult, promotion, talk, employer, leadership, skill, concept, employment, development, meeting, challenge, social, ambitious",https://as2.ftcdn.net/v2/jpg/02/43/41/49/500_F_243414942_bWqItVEIDz1x7Rx4JSNKtGKzTImPu87M.jpg,
https://stock.adobe.com/239002849,Colleagues workshopping business ideas in modern co working space,Business,"office, work, working, professional, business, brainstorm, brainstorming, workshop, briefing, indoor, office space, modern, interior, contemporary, startup, entrepreneur, colleague, partner, friends, idea, project, team, caucasian, marketing, design, research, cyberspace, online, technology, laptop, computer, future, building, co-worker, people, 30s, man, woman, woman",https://as1.ftcdn.net/v2/jpg/02/39/00/28/500_F_239002849_Y2jMt6tyYwtDiZqTTm5h9puqhmqSW9Wu.jpg,
https://stock.adobe.com/326065702,female asian translator working working with smiling businesswoman,Business,"beautiful, happy, business, smiling, adult, happiness, cheerful, caucasian, smile, man, european, corporate, woman, communication, working, professional, work, asian, foreign, attractive, executive, photogenic, positive, teamwork, workplace, workspace, language, meeting, businesswoman, international, businessperson, client, paperwork, document, translate, colleague, translation, translator, co-worker, multicultural, interpreter, professional occupation, two people, copy space",https://as2.ftcdn.net/v2/jpg/03/26/06/57/500_F_326065702_9CAJXaRMKGG0cjYjrkk0QcjVW1ePM2UM.jpg,
https://stock.adobe.com/247299373,Businesswoman talking on phone at office,Business,"phone, working, office, work, business, tied-up, phone, woman, computer, businesswoman, landline, colleague, talking, talk, casual attire, mature, service, call, center, answering, professional, assistant, employee, calling, men at work, adviser, call center, support, client, secretary, receptionist, operator, concentration, telemarketing",https://as2.ftcdn.net/v2/jpg/02/47/29/93/500_F_247299373_1DFQw2j2iRTolaPRdoe20JEGz2PyERu5.jpg,
https://stock.adobe.com/308949796,Businesspeople discussing at the meeting,Business,"businessman, businesswoman, meeting, teamwork, discussion, people, technology, adult, business, businessperson, colleague, communication, computer, desk, female, indoor, laptop, manager, man, office, secretary, serbia, two people, woman, working, young men, missy, candid, eyeglass, assistant, sitting, co-worker, day, copy space, pointing, notepad, brainstorming, entrepreneur, serious",https://as2.ftcdn.net/v2/jpg/03/08/94/97/500_F_308949796_Ye7kR4OyYekUTOuIHnh9A3sYN7qfTCBr.jpg,
https://stock.adobe.com/126585229,Business lady sitting at office desk with laptop,Women,"woman, working, notebook, modern, office, business, assistant, professional, posing, happy, adult, people, young, female, girl, face, employee, positive, russian, leader, paperwork, document, european, suit, smile, laptop, caucasian, chief, specialist, well-being, desk, cheerful, supervisor, corporate, management, executive, businesswoman, work, success, head, inside, indoor, interior",https://as1.ftcdn.net/v2/jpg/01/26/58/52/500_F_126585229_dhT94kkEGFsnEGVVdotdLW6RLXsbWSl0.jpg,
https://stock.adobe.com/439650383,Smiling business woman making to do list while working at office,People,"businesswoman, woman, office, formal, suit, entrepreneur, black, happy, smiling, caucasian, desk, laptop, organised, minimalistic, prospective, positive, confident, pretty, beautiful, portrait, successful, young, modern, girl, executive, professional, cheerful, background, lady, work, manager, corporate, attractive, holding, friendly, management, job, working, looking, men at work, businessperson, adult, success, hand, secretary, business, female, satisfied, smile",https://as2.ftcdn.net/v2/jpg/04/39/65/03/500_F_439650383_hks1rPMtiU48rAFCjQ8TCzjupW48htsF.jpg,
https://stock.adobe.com/279211913,Man in shirt and tie using laptop while working,People,"job, work, occupation, planner, manager, suit, boss, strategy, male, computer, young, entrepreneur, elegant, contraption, professional, man, corporate, workplace, personal, laptop, white, successful, device, modern, smart, attaching, photogenic, waist up, daily, portable, business, clothing, adult, leadership, outfit, lawyer, businessman, shirt, office, career",https://as2.ftcdn.net/v2/jpg/02/79/21/19/500_F_279211913_eFcaViZRfnpKed0p1rmZCJGupJUo73Nc.jpg,
https://stock.adobe.com/145112938,Young businesswoman sitting at office working with computer and analyzing documents,Business Situations,"analysing, brunette, business, businesswoman, career, computer, concentrated, confident, contract, daily, desktop, document, education, emotion, employment, entrepreneur, female, freelancer, girl, happiness, intellectual, cyberspace, job, laptop, occupation, office, online, person, positivity, professional, reading, screen, searching, secretary, sitting, smart, smiling, striped, student, success, table, technology, toothy, typing, woman, work, workstation, writer, young",https://as2.ftcdn.net/v2/jpg/01/45/11/29/500_F_145112938_fthMKTZcM9XhzBde8YViLr6MZPrAe8fA.jpg,
https://stock.adobe.com/301486456,Mature businesswoman and her assistant working in office,People,"adult, assistant, attractive, background, beautiful, boss, business, businesswoman, career, casual attire, caucasian, clothes, colleague, computer, discussing, employee, entrepreneur, female, indoor, issue, job, lady, laptop, manager, mature, middle-aged, model, modern, occupation, office, people, person, portrait, pretty, profession, secretary, sitting, style, table, woman, work, men at work, working",https://as1.ftcdn.net/v2/jpg/03/01/48/64/500_F_301486456_JGZER4iOUXGf2n6o1Te6wgnoCACM23qC.jpg,
https://stock.adobe.com/429295503,"Pensive female administrative assistant checking report on laptop reading information, noting data.",People,"female, professional, laptop, work, girl, mobile phone, phone, boss, leader, typing, desk, cheerful, reading, chatting, career, smartphone, contraption, company, mobile, call, smiling, young, businesswoman, happy, men at work, computer, workplace, woman, office, successful, business, online, cyberspace, communication, connection, manager, note, datum, assistant, designer, pen, radio, host, colleague, paper, caucasian, report, camera",https://as2.ftcdn.net/v2/jpg/04/29/29/55/500_F_429295503_PsNP3FyiKQ9EGMf5R6rN51cC7y7blkW0.jpg,
https://stock.adobe.com/210756037,"A young girl is sitting at the office desk, working with a calculator and documents.",People,"girl, young, office, desk, business, calculating machine, fill, attentive, document, check, handle, curl, brainstorm, company, goggles, stunning, look, secretary, smiling, lawyer, economist, adviser, manager, financier, work, accounting, insurance agent, concept, copy space, hairdresser, accountant, beautiful, smart, charming, responsible, director, assistant, talk, diary, brunette, 1, desktop, corporate, modern, executive, advertising, research",https://as1.ftcdn.net/v2/jpg/02/10/75/60/500_F_210756037_auzvi7SL2fUf4yHiG2OSaQS1lITuFLIf.jpg,
https://stock.adobe.com/285222553,Photo of woman presenting her report about her done work to her boss with her tablet,Business,"boss, business, businessman, businessperson, businesswoman, chart, colleague, company, consider, contract, diagram, employee, employer, employment, entrepreneur, female, finance, girl, goggles, graph, guy, cyberspace, investment, job, lawyer, male, man, manager, office, online, people, report, serious, spectacle, startup, strategy, suit, tablet, team, teamwork, together, training, woman, work, men at work, workplace, workstation, young",https://as2.ftcdn.net/v2/jpg/02/85/22/25/500_F_285222553_CUH50VqsAIvmj4TUny53ULXxeMVUpvyr.jpg,
https://stock.adobe.com/205743411,Young team of coworkers making great work discussion in modern office.Bearded man talking with marketing director and assistant manager.Business people meeting concept.,Team Work,"teamwork, startup, business, plan, group, meeting, office, person, businesswoman, men at work, technology, computer, togetherness, professional, co-worker, businessman, corporate, occupation, project, entrepreneur, marketing, young, company, workplace, brainstorming, discussion, working, diverse, woman, cooperation, smiling, hipster, man, white, research, analysis, design, management, lifestyle, place, strategy, collaboration, boardroom, break, digital",https://as1.ftcdn.net/v2/jpg/02/05/74/34/500_F_205743411_2pzdei0Cimc5e0mkDE5SpXzXn05nvhPn.jpg,
https://stock.adobe.com/245773169,Middle aged businesswoman sitting at office desk and working on business plan,Business,"business, businesswoman, woman, woman, middle-aged, working, notebook, computer, laptop, portrait, people, sitting, desk, writing, document, person, adviser, adviser, investment, office, secretary, attractive, financial, assistant, looking, 40s, 50s, professional occupation, sale, manager, communication, goggles, smiling, beautiful, casual attire",https://as2.ftcdn.net/v2/jpg/02/45/77/31/500_F_245773169_0vkBTRMt2L2tfmOmhDLPRwLZDhzC8iBz.jpg,
https://stock.adobe.com/95407494,Small group of young people at a business meeting in a cafe,Business Meetings and Partnerships,"business, meeting, cafes, people, businessman, businesswoman, eatery, working, caucasian, man, team, young, corporate, person, happy, teamwork, computer, smiling, discussion, communication, woman, technology, female, talking, work, colleague, pa, graph, paper, tablet, selective focus, smile, happiness",https://as1.ftcdn.net/v2/jpg/00/95/40/74/500_F_95407494_FZhOAtBnesRVYyQlffcsACk8pQ6N1np6.jpg,
https://stock.adobe.com/231776907,Business people working a in modern office.,Business,"business, office, people, computer, 2, talking, working, young, modern, team, colleague, female, male, project, technology, partner, creative, caucasian, communication, man, occupation, meeting, design, desktop, manager, monitor, professional, workplace, smiling, pointing",https://as2.ftcdn.net/v2/jpg/02/31/77/69/500_F_231776907_3eUJRIT2a42f5vhMNVCtFqEwjVEtsTgm.jpg,
https://stock.adobe.com/88071865,Una giovane stagista e il suo tutor in un momento di formazione,Office Life,"office, employee, secretary, businessman, studio, teaching, work, tutor, formation, computer, internship, intern, learn, learn, professionalism, professional, woman, career",https://as1.ftcdn.net/v2/jpg/00/88/07/18/500_F_88071865_Nc7fAWsY8HHOKSiEy5hAl33OmQY9yvyC.jpg,
https://stock.adobe.com/120568310,Teamwork brainstorming planning meeting concept.,Business Meetings and Partnerships,"meeting, business, teamwork, brainstorming, planning, people, office, team, startup, plan, diverse, diversity, group, discussion, communication, woman, design, talking, man, working, idea, professional, student, togetherness, strategy, workplace, conference, training, corporate, occupation, oneness, businessman, businesswoman, concept, information, designer, vision, table, organisation, document, cooperation, descent, learning, young, idea, men at work, manager",https://as2.ftcdn.net/v2/jpg/01/20/56/83/500_F_120568310_TKGuLbCCzuY5Qc7prppYVqF59zwn0dPK.jpg,
https://stock.adobe.com/306896352,Portrait of two business partners standing with arms crossed in meeting room.,Business,"business, arm, crossed, businessman, woman, young, executive, office, couple, 2, together, portrait, people, businesswoman, standing, colleague, partner, associate, team, corporate, confident, teamwork, partnership, successful, company, looking, caucasian, background, leadership, smiling",https://as2.ftcdn.net/v2/jpg/03/06/89/63/500_F_306896352_xeqt6Tl3NbDjG1Rr9CPDKwd5c4hU74Dv.jpg,
https://stock.adobe.com/306642356,Business people having a business meeting. Happy diverse business team young and old workers talking brainstorming on project in office,Business,"meeting, tied-up, people, work, group, leadership, team, ceo, old, professional, man, discussion, mature, office, presentation, senior, cooperation, generation, staff, female, male, woman, adult, business, communication, confidence, occupation, paperwork, successful, standing, explain, talking, modern, brainstorm, businessman, businessperson, businesswoman, co-worker, colleague, corporate, discussing, entrepreneur, executive, partner, together, young, document",https://as2.ftcdn.net/v2/jpg/03/06/64/23/500_F_306642356_YgWfG8kYAk9qOmUoDFDdDaSm3q4UkAA9.jpg,
