title,category,keywords,created_link,source_link,,,,
"Young Asian woman leading business creative team in mobile application software design project. Brainstorm meeting, work together, internet technology, girl power, office coworker teamwork concept","People,Business/Finance","['asia', 'employee', 'workshop', 'consult', 'woman', 'brainstorm', 'businesswoman', 'man', 'workplace', 'application development', 'asian people', 'businesspeople', 'collaborate partner', 'colleague partnership', 'computer', 'conference', 'cooperate', 'corporate business', 'coworker', 'coworking', 'creative office', 'female leader', 'girl power', 'graphic design', 'group meeting', 'idea share', 'information technology', 'internet connection', 'it company', 'job', 'management', 'marketing research', 'mobile phone', 'paper work', 'productivity plan', 'professional solution', 'smart casual', 'smartphone app', 'software developer', 'startup project', 'success career', 'talk discuss', 'team building', 'teamwork communication', 'think together', 'user experience', 'user interface', 'ux/ui', 'web designer', 'young adult']",https://www.shutterstock.com/image-photo/1683708379,https://image.shutterstock.com/image-photo/young-asian-woman-leading-business-600w-1683708379.jpg,,,,
"Focused multiethnic professional team business people work together discuss paperwork corporate plan at meeting table, diverse executive group analyze project strategy during teamwork office briefing","People,Business/Finance","['accountant female', 'african businessmen', 'american economy', 'analysis people', 'asian businesswomen', 'boardroom desk', 'boss room', 'brainstorm ideas', 'briefing document', 'business associate', 'businesspeople meeting', 'career course', 'caucasian ethnic', 'collaboration partners', 'colleagues office', 'communication solutions', 'company result', 'conference notes', 'cooperation concept', 'corporate paperwork', 'coworkers help', 'creative entrepreneur', 'data improvement', 'design consult', 'designers invest', 'development discussion', 'education partnership', 'engaged conversation', 'executive report', 'finance analyst', 'group together', 'information share', 'involved work', 'job review', 'leadership workplace', 'male talk', 'management staff', 'manager organization', 'marketing worker', 'men paper', 'multiracial employee', 'person planning', 'professional teamwork', 'project service', 'research support', 'sales strategy', 'startup lifestyle', 'success team', 'training women']",https://www.shutterstock.com/image-photo/1494203654,https://image.shutterstock.com/image-photo/focused-multiethnic-professional-team-business-600w-1494203654.jpg,,,,
"Serious Caucasian businessman in suit and glasses busy preparing business report or sign document in modern office, focused successful young male boss stand make notes working on laptop at workplace","People,Technology","['bonus offer', 'boss employer', 'business correspondence', 'businessman concentrated', 'busy commerce', 'caucasian male', 'ceo candid', 'check signature', 'company director', 'completing paperwork', 'computer work', 'confidential fill', 'contract worker', 'cooperation concept', 'corporate sign', 'correct decision', 'deal make', 'desk hand', 'employee manager', 'entrepreneur think', 'executive finance', 'glasses close', 'handwriting note', 'information management', 'insurance planning', 'investment focused', 'job report', 'laptop bank', 'law write', 'lawyer suit', 'lease agreement', 'legal documentation', 'legislation paper', 'man spectacles', 'marketing young', 'notarize obligations', 'notary office', 'official letter', 'one solution', 'pen stand', 'people decide', 'person agree', 'preparing form', 'professional document', 'successful investor', 'workplace collaboration']",https://www.shutterstock.com/image-photo/1751133503,https://image.shutterstock.com/image-photo/serious-caucasian-businessman-suit-glasses-600w-1751133503.jpg,,,,
"Portrait of pensive senior lawyer holding business documents. Confident businessman planning project, sitting in office","People,Business/Finance","['business', 'businessman', 'pensive', 'analyzing', 'banker', 'boss', 'brainstorming', 'broker', 'busy', 'computer', 'confident', 'contract', 'corporate', 'documents', 'elderly', 'employee', 'employer', 'entrepreneur', 'executive', 'eyeglasses', 'financial report', 'financier', 'frustrated', 'glasses', 'handsome', 'investment', 'job', 'laptop', 'lawyer', 'looking', 'man', 'manager', 'mature', 'notary', 'office', 'paperwork', 'people', 'portrait', 'professional', 'reading', 'resume', 'searching', 'senior', 'serious', 'sitting', 'specialist', 'technology', 'thinking', 'working', 'working from home']",https://www.shutterstock.com/image-photo/1917522815,https://image.shutterstock.com/image-photo/portrait-pensive-senior-lawyer-holding-600w-1917522815.jpg,,,,
Two man business discussion with laptop computer and finance document paper.,"People,Business/Finance","['mentor', 'business', 'financial', 'man', 'two', 'white', 'young', 'background', 'businessman', 'caucasian', 'colleagues', 'computer', 'concept', 'consulting', 'conversation', 'data', 'digital', 'discussing', 'discussion', 'electronics', 'executive', 'hand', 'happy', 'information', 'laptop', 'lounge', 'meeting', 'network', 'networking', 'office', 'people', 'person', 'professional', 'smartphone', 'support', 'tablet', 'talking', 'team', 'teamwork', 'technology', 'work', 'workplace']",https://www.shutterstock.com/image-photo/1216494820,https://image.shutterstock.com/image-photo/two-man-business-discussion-laptop-600w-1216494820.jpg,,,,
Two businessman dicussing business in the office.,Business/Finance,"['adult', 'background', 'business', 'businessman', 'businesspeople', 'busy', 'career', 'consulting', 'contemporary', 'corporate', 'device', 'digital', 'document', 'elegant', 'employment', 'equipment', 'executive', 'explaining', 'foreground', 'gadget', 'handsome', 'happy', 'idea', 'job', 'lifestyle', 'male', 'man', 'meeting', 'occupation', 'office', 'people', 'person', 'pointing', 'profile', 'project', 'sharing', 'showing', 'smiling', 'strategy', 'tablet', 'teamwork', 'technology', 'touchpad', 'touchscreen', 'user', 'using', 'wi-fi', 'wireless', 'work', 'young']",https://www.shutterstock.com/image-photo/1028981596,https://image.shutterstock.com/image-photo/two-businessman-dicussing-business-office-600w-1028981596.jpg,,,,
Business start-up meeting in a modern office happy beautiful young people actively discussing new ideas for the project,"People,Business/Finance","['business', 'meeting', 'concept', 'group', 'boss', 'businessman', 'businesswoman', 'communication', 'company', 'computer', 'connected', 'cooperation', 'corporate', 'creative', 'creativity', 'crowdsourcing', 'design', 'development', 'discussing', 'diversity', 'editor', 'female', 'happy', 'internet', 'laptop', 'leader', 'leadership', 'listening', 'male', 'man', 'management', 'office', 'planning', 'pointing', 'project', 'screen', 'sharing', 'showing', 'sketch', 'speaker', 'startup', 'statistics', 'tablet', 'team', 'teamwork', 'technology', 'white', 'women', 'working']",https://www.shutterstock.com/image-photo/550921138,https://image.shutterstock.com/image-photo/business-startup-meeting-modern-office-600w-550921138.jpg,,,,
Business team analyzing market research data,"People,Business/Finance","['accounting', 'business', 'research', 'financial', 'data', 'office', 'strategy', 'team', 'analyze', 'professional', 'meeting', 'stock', 'discussion', 'finance', 'graph', 'work', 'money', 'paper', 'report', 'desk', 'growth', 'pen', 'table', '25-29 years', 'analyzing', 'businesspeople', 'caucasian appearance', 'chart', 'corporate', 'diagram', 'document', 'figure', 'job', 'notebook', 'paperwork', 'plan', 'pointing', 'project', 'teamwork', 'two people', 'workplace', 'young men', 'young women']",https://www.shutterstock.com/image-photo/90695362,https://image.shutterstock.com/image-photo/business-team-analyzing-market-research-600w-90695362.jpg,,,,
Smiling business team studying statistics in a meeting room,"People,Business/Finance","['executive', 'analyse', 'meeting', 'attractive', 'business', 'employee', 'graphs', 'together', '20-24 years', 'associates', 'boss', 'businessman', 'businessteam', 'businesswoman', 'caucasian appearance', 'cheerful', 'colleague', 'communication', 'confident', 'consultant', 'consulting', 'cooperation', 'corporate', 'desk', 'glass', 'job', 'manager', 'notes', 'office', 'partner', 'partnership', 'pen', 'professional', 'sitting', 'statistics', 'success', 'successful', 'team', 'teamwork', 'two people', 'water', 'work', 'work group', 'worker', 'young men', 'young women']",https://www.shutterstock.com/image-photo/90149899,https://image.shutterstock.com/image-photo/smiling-business-team-studying-statistics-600w-90149899.jpg,,,,
Business team sharing interesting ideas at meeting,"Business/Finance,Technology","['computer', 'meeting', 'laptop', 'adult', 'brainstorming', 'business', 'businessman', 'businesspeople', 'businesswoman', 'caucasian', 'collaboration', 'collar', 'communication', 'cooperation', 'discussion', 'documents', 'electronics', 'emotional', 'employee', 'eyeglasses', 'focus', 'foreground', 'formal', 'friendly', 'group', 'ideas', 'indoors', 'inside', 'lifestyle', 'man', 'paper', 'partners', 'partnership', 'people', 'person', 'pointing', 'posing', 'selective', 'sharing', 'showing', 'smiling', 'suit', 'team', 'teamwork', 'toothy', 'white', 'woman', 'workers', 'young']",https://www.shutterstock.com/image-photo/182021681,https://image.shutterstock.com/image-photo/business-team-sharing-interesting-ideas-600w-182021681.jpg,,,,
Asian business people make a group discussion in meeting room with computer putting on wooden table,"Business/Finance,Education","['asian', 'human', 'benefit', 'achievement', 'beauty', 'beauty woman', 'brainstorming', 'brief', 'briefing', 'business', 'business people', 'casual woman', 'coaching business', 'company', 'company profile', 'discuss', 'employee benefits', 'employees', 'fashion', 'female', 'fiance', 'general manager', 'generation', 'group', 'human resources', 'improve', 'job', 'manager', 'meeting', 'meeting room', 'mentoring', 'office', 'people', 'presentations', 'presenters', 'profile', 'room', 'skill', 'smile', 'stock', 'stock trading', 'success', 'target', 'team', 'team building', 'team concept', 'teamwork', 'trader', 'train', 'training business']",https://www.shutterstock.com/image-photo/635115827,https://image.shutterstock.com/image-photo/asian-business-people-make-group-600w-635115827.jpg,,,,
Group of business people.Business people sharing their ideas.,Business/Finance,"['business', 'people', 'businessman', 'businesswoman', 'computer', 'desk', 'discussion', 'document', 'five people', 'interior', 'looking', 'man', 'meeting', 'modern', 'occupation', 'office', 'paperwork', 'professional', 'sitting', 'tablet', 'talking', 'teamwork', 'technology', 'woman', 'young']",https://www.shutterstock.com/image-photo/1018703011,https://image.shutterstock.com/image-photo/group-business-peoplebusiness-people-sharing-600w-1018703011.jpg,,,,
Serious asian businesswoman and caucasian businessman in formal suit sitting together on couch using computer talking discussing solving business issues having problem searching looking for solution,"People,Business/Finance","['advice affiliate', 'analyst computer', 'analyzing sales', 'application device', 'brainstorm research', 'businesswoman thinking', 'career focused', 'ceo concern', 'colleagues communication', 'consult male', 'conversation company', 'corporate man', 'different solve', 'disappointed discussing', 'diverse employee', 'doubts office', 'entrepreneur hesitation', 'explain opinion', 'female speaking', 'financial negotiations', 'intern mentor', 'laptop app', 'marketing report', 'millennial young', 'multiracial cogitate', 'negotiate paperwork', 'official unsure', 'paper contract', 'people work', 'person job', 'planning review', 'question boss', 'result asian', 'serious complicated', 'sitting embarrassed', 'specialist expert', 'suit formal', 'talking document', 'teammate dispute', 'tech apprentice', 'technology argue', 'together teamwork', 'trainee help', 'trouble businessman', 'use difficulties', 'woman manager', 'worker business', 'workmate sceptic', 'workplace perplex']",https://www.shutterstock.com/image-photo/1248987295,https://image.shutterstock.com/image-photo/serious-asian-businesswoman-caucasian-businessman-600w-1248987295.jpg,,,,
"Diverse employees discussing strategy, colleagues sharing startup ideas, business team working on project together, reading documents, analyzing statistics, group negotiations in boardroom","People,Business/Finance","['african businesswoman', 'american plan', 'black consultant', 'boardroom table', 'briefing meeting', 'business terms', 'businessman client', 'career development', 'collaboration explanation', 'commerce people', 'commercial mixed', 'communication workplace', 'company startup', 'conference seminar', 'conversation listen', 'corporate workshop', 'customer engage', 'discussion room', 'diverse colleague', 'education report', 'employee assistance', 'ethnic learn', 'executive ceo', 'female consulting', 'finance intern', 'financial confident', 'group mentor', 'idea paper', 'job negotiations', 'male entrepreneur', 'man explain', 'multiracial woman', 'negotiate contract', 'office trainee', 'partnership strategy', 'person paperwork', 'presentation document', 'professional partner', 'project analysis', 'race result', 'staff discuss', 'statistics concept', 'talk together', 'team members', 'teamwork cooperation', 'training knowledge', 'work coach', 'worker diversity', 'young biracial']",https://www.shutterstock.com/image-photo/1469687885,https://image.shutterstock.com/image-photo/diverse-employees-discussing-strategy-colleagues-600w-1469687885.jpg,,,,
Group of architects working on business meeting,People,"['architect', 'attractive', 'boss', 'brainstorming', 'briefing', 'business', 'businessman', 'businesspeople', 'career', 'caucasian', 'colleagues', 'corporate', 'creative', 'design', 'designer', 'discussing', 'executive', 'female', 'group', 'handsome', 'happy', 'ideas', 'job', 'leader', 'male', 'man', 'meeting', 'men', 'office', 'people', 'planning', 'professional', 'project', 'strategy', 'talking', 'team', 'teamwork', 'together', 'women', 'young']",https://www.shutterstock.com/image-photo/1137010316,https://image.shutterstock.com/image-photo/group-architects-working-on-business-600w-1137010316.jpg,,,,
Successful teamwork: business man and woman sitting at desk talking about reports and finance.,"People,Business/Finance","['business', 'review', 'paper', 'people', 'contract', 'meeting', 'woman', 'man', 'staff', 'boss', 'office', 'customer', 'finance', 'two', 'consultant', 'discussion', 'suit', 'appointment', 'job', 'agent', 'date', 'professional', 'sheet', 'conference', 'desk', 'male', 'administration', 'adviser', 'analyze', 'briefing', 'businessman', 'businesswoman', 'communication', 'consultation', 'consulting', 'corporate', 'economics', 'female', 'group', 'looking', 'management', 'manager', 'mentoring', 'occupation', 'reporting', 'sales', 'sitting', 'speaking', 'talking', 'workers']",https://www.shutterstock.com/image-photo/260235581,https://image.shutterstock.com/image-photo/successful-teamwork-business-man-woman-600w-260235581.jpg,,,,
"Serious diverse office colleagues employees talking working on online project, mentor helping explaining african coworker work task using laptop, workers having business conversation discussion","People,Business/Finance","['african american', 'analysis application', 'approach assistance', 'black brainstorm', 'business businessman', 'businesswoman busy', 'caucasian class', 'collaboration colleagues', 'communication computer', 'concept consulting', 'conversation cooperation', 'corporate course', 'coworkers creative', 'digital discuss', 'diverse education', 'employee ethnicity', 'executive explain', 'female focused', 'give group', 'help ideas', 'inform instructions', 'intern internet', 'job knowledge', 'laptop leader', 'learning listening', 'looking male', 'man manager', 'marketing meeting', 'mentoring millennial', 'mixed-race multi-ethnic', 'multiracial new', 'office online', 'pc people', 'person planning', 'prepare presentation', 'problem professional', 'project research', 'sharing showing', 'sitting software', 'solving speaking', 'staff strategy', 'supervise support', 'talking teaching', 'team teamwork', 'technology thinking', 'together training', 'using white', 'woman work', 'workers young']",https://www.shutterstock.com/image-photo/1256570875,https://image.shutterstock.com/image-photo/serious-diverse-office-colleagues-employees-600w-1256570875.jpg,,,,
